country,admin_name,lat,lng,population
United States,Michigan,43.3321,-83.7395,5277.0
United States,Iowa,41.0141,-95.2248,5277.0
United States,California,38.5818,-122.5824,5273.0
United States,New York,40.8162,-73.7407,5273
United States,New Hampshire,43.1382,-71.4529,5272
United States,Florida,29.8449,-81.3156,5271
United States,Georgia,33.2920,-83.9678,5271.0
United States,Illinois,42.1112,-88.5120,5270.0
United States,Missouri,39.9390,-94.8279,5269.0
United States,North Carolina,35.8318,-78.3162,5268
United States,Florida,27.2856,-82.5333,5265
United States,North Carolina,35.1996,-78.0664,5264.0
United States,California,34.2429,-116.8950,5262
United States,Texas,32.7317,-94.9460,5261.0
United States,Texas,30.1833,-96.9279,5261.0
Greece,Kentrikí Makedonía,40.3810,23.4530,5258
United States,Indiana,40.1995,-84.8206,5257.0
United States,Colorado,40.5257,-104.7130,5256.0
United States,North Carolina,34.9645,-80.0746,5255.0
United States,Missouri,38.7511,-90.6587,5253
United States,Iowa,43.0743,-94.2301,5251.0
United States,Florida,28.3595,-80.7712,5250
United States,Louisiana,32.5275,-92.7124,5239
United States,Illinois,41.3359,-89.2034,5239
United States,Pennsylvania,41.0039,-75.2116,5238
United States,Nevada,40.7407,-114.0783,5236.0
United States,Idaho,44.0196,-116.9222,5234
United States,Texas,31.0755,-97.6090,5231
United States,Virginia,38.5670,-77.3233,5230
United States,Missouri,37.8207,-92.2200,5230
United States,Pennsylvania,40.8678,-75.2085,5227
United States,Louisiana,30.3652,-91.2659,5227
United States,Oklahoma,36.3720,-95.8607,5226.0
United States,Louisiana,29.9072,-90.1933,5226
United States,Massachusetts,42.1006,-70.6625,5223
United States,Maryland,38.8392,-76.9367,5215
United States,New York,42.3067,-75.3984,5212.0
United States,Texas,26.2346,-97.5817,5211.0
United States,Florida,28.2153,-82.1886,5207
United States,Florida,28.4690,-82.5999,5207
United States,Minnesota,45.1002,-93.0881,5207
New Zealand,Northland,-35.1099,173.2727,5202
United States,South Dakota,44.6642,-103.8564,5202.0
United States,Michigan,42.3246,-85.2371,5197
United States,Illinois,40.6422,-89.5986,5194
United States,Mississippi,34.2532,-89.0091,5193.0
United States,Connecticut,41.6784,-73.0065,5192
United States,Florida,28.0201,-81.7933,5189
United States,Michigan,42.3915,-82.9118,5188
United States,South Carolina,34.2042,-79.2535,5185.0
Argentina,Chubut,-45.6000,-69.0833,5185
United States,Ohio,39.0978,-84.2995,5184
United States,Iowa,40.7380,-95.0340,5184.0
United States,North Carolina,35.8162,-81.4779,5180
United States,South Carolina,34.7234,-82.7788,5179
United States,Massachusetts,42.6008,-70.8826,5179
United States,New York,40.8097,-72.7581,5177
United States,Missouri,39.2755,-93.9731,5176.0
United States,Connecticut,41.9899,-72.5256,5174
United States,New York,42.1301,-75.9097,5174
United States,Montana,47.6886,-114.1411,5174.0
United States,Georgia,33.0347,-83.9380,5173.0
United States,West Virginia,39.3250,-77.8667,5173
United States,Ohio,39.1063,-84.3703,5170
United States,Tennessee,36.4223,-82.4293,5170
United States,Georgia,32.6475,-83.7540,5170
China,Yunnan,26.3504,103.4167,5170
United States,Virginia,38.2486,-78.1127,5169.0
Puerto Rico,Puerto Rico,18.1619,-65.7584,5168
United States,Pennsylvania,40.2620,-75.8099,5167
United States,Wyoming,44.0026,-107.9543,5167.0
United States,Tennessee,35.7884,-83.9363,5163
United States,Louisiana,29.6912,-91.2672,5160
United States,Ohio,39.1908,-84.2198,5160
United States,Arizona,31.4126,-109.9178,5160.0
United States,North Carolina,35.8468,-77.0655,5158.0
United States,Florida,26.6784,-80.7269,5156
United States,Pennsylvania,40.6284,-76.1729,5155
United States,Ohio,41.0203,-84.0354,5153.0
United States,Indiana,41.2166,-85.8106,5149
United States,Minnesota,44.4453,-92.2796,5149.0
United States,Maryland,38.7910,-76.5469,5148
United States,California,40.7888,-124.1286,5145
United States,North Carolina,35.4694,-77.4167,5143
United States,New Hampshire,43.0010,-71.5171,5142
United States,Pennsylvania,39.7528,-76.5925,5142.0
United States,Nebraska,41.1207,-95.9210,5142
United States,New York,43.0400,-76.2177,5139
United States,Pennsylvania,40.2432,-77.1784,5139
United States,Iowa,42.7232,-94.2245,5139.0
United States,Missouri,37.2243,-89.5360,5136.0
United States,California,34.6152,-120.1943,5135
United States,Minnesota,45.5855,-95.9048,5134.0
United States,Illinois,41.4678,-90.3446,5133
United States,Texas,31.1321,-99.3703,5133.0
United States,Illinois,41.8891,-87.9114,5130
United States,Pennsylvania,40.1873,-75.4581,5130
United States,Iowa,41.3457,-94.0137,5127.0
United States,Tennessee,36.1371,-88.5077,5127.0
United States,North Carolina,36.1575,-80.1645,5120
United States,Illinois,41.4176,-87.7510,5119
United States,Missouri,38.7306,-94.4736,5118
United States,Arkansas,35.0129,-91.9571,5117
United States,Florida,28.5271,-81.2628,5116
United States,New Jersey,39.0790,-74.8209,5109
United States,South Carolina,34.9684,-82.4417,5108
United States,Massachusetts,41.7081,-70.0339,5101
United States,New York,40.8441,-73.6442,5100
United States,Missouri,38.9988,-93.9665,5100.0
United States,Utah,40.5183,-111.4745,5093
United States,Illinois,42.3516,-88.8353,5093
United States,Alabama,33.4552,-86.9227,5092
United States,North Carolina,35.5105,-78.7394,5091
United States,Minnesota,44.9505,-95.7154,5090.0
United States,Illinois,39.1258,-89.8173,5089.0
United States,Louisiana,30.5467,-91.1225,5089
United States,New York,40.8608,-73.4488,5088
United States,South Carolina,34.1787,-82.3774,5088.0
United States,Florida,27.9574,-81.7288,5084
United States,Florida,28.4558,-81.5122,5081
United States,Louisiana,32.1651,-91.7210,5078.0
United States,Texas,31.9185,-106.6006,5075
United States,Illinois,41.0986,-88.4240,5073.0
United States,Georgia,32.3641,-81.3078,5072.0
United States,New York,42.1044,-76.2628,5071.0
United States,New Jersey,38.9877,-74.8188,5070
United States,Wisconsin,43.8107,-88.4861,5070
United States,Michigan,42.8696,-84.8990,5070.0
United States,Texas,33.1911,-101.3814,5070.0
United States,Mississippi,31.9903,-90.3540,5069.0
United States,Florida,29.4714,-81.1302,5068
United States,Indiana,41.5438,-87.1367,5064
United States,Washington,48.5454,-117.8986,5064.0
United States,Ohio,41.1386,-81.4344,5063
United States,South Carolina,33.5369,-81.9424,5063
United States,Nebraska,41.1319,-96.2447,5062
United States,Illinois,41.4416,-90.5595,5061
United States,Florida,27.3243,-80.2425,5055
United States,Arkansas,34.2737,-92.1005,5054
United States,Ohio,40.0792,-80.8997,5049
United States,Kansas,39.5669,-97.6466,5047.0
United States,West Virginia,39.4318,-77.8048,5045.0
United States,Pennsylvania,41.4507,-75.5753,5042
United States,Connecticut,41.9595,-72.3105,5042
United States,Rhode Island,41.9518,-71.7041,5041
United States,New York,40.7624,-73.3705,5038
United States,Texas,33.2652,-97.2257,5038.0
United States,Illinois,40.1141,-88.0355,5037.0
United States,Louisiana,29.9555,-90.1879,5037
New Zealand,Otago,-44.6980,169.1449,5037
United States,Indiana,40.2876,-87.2449,5036.0
United States,Louisiana,30.4456,-91.2098,5034
United States,New Jersey,40.9550,-73.9567,5032
United States,Texas,34.2292,-102.7284,5030.0
United States,Kentucky,38.6800,-85.1655,5029.0
United States,Minnesota,43.8299,-91.3042,5028
United States,Wisconsin,43.8989,-91.0882,5026
United States,Virginia,38.8026,-77.2396,5025
United States,Georgia,34.5971,-83.7622,5025.0
United States,Pennsylvania,40.3578,-80.1061,5023
United States,Texas,29.7826,-95.9545,5022.0
United States,Arizona,32.8320,-109.7595,5021
United States,Pennsylvania,40.9104,-79.9157,5021
United States,Pennsylvania,40.1604,-75.4090,5019
United States,Kentucky,37.1037,-85.3073,5019.0
United States,Kansas,38.9687,-94.9549,5019.0
United States,Kansas,39.1342,-94.9324,5017.0
United States,Indiana,40.2583,-85.6760,5015
United States,Illinois,38.5798,-90.1039,5012
United States,Texas,33.5566,-97.8440,5011.0
United States,Washington,47.1221,-122.5966,5009
United States,Ohio,39.3535,-83.3884,5007.0
United States,Florida,28.2669,-82.6257,5002
United States,Washington,47.7259,-117.4221,5001
United States,Pennsylvania,40.2696,-76.7678,5001
Australia,New South Wales,-33.3896,148.0200,4838
Canada,British Columbia,49.1000,-116.5167,4816
Australia,South Australia,-34.2829,140.6000,4716
Australia,Victoria,-35.9196,145.6500,4659
Australia,New South Wales,-32.0796,150.8501,4624
Canada,Ontario,50.2630,-91.9166,4570
Brazil,Amazonas,-2.8727,-67.8019,4561
Argentina,Jujuy,-22.7167,-65.7000,4480
Argentina,La Pampa,-36.2163,-65.4500,4458
Canada,Ontario,49.0670,-81.0166,4441
Chile,Aysén,-47.2663,-72.5499,4441
Argentina,Mendoza,-33.4661,-67.5500,4400
Canada,Nova Scotia,44.0400,-64.7200,4331
Canada,Saskatchewan,50.9333,-102.8000,4279
Argentina,Formosa,-25.3333,-59.6833,4277
Cayman Islands,,19.2804,-81.3300,4268
Australia,Queensland,-28.5548,150.3253,4251
Australia,Western Australia,-34.2333,116.1500,4240
Australia,Western Australia,-32.9329,117.1666,4238
South Africa,Northern Cape,-29.1329,19.3834,4220
Australia,Tasmania,-40.8329,145.1167,4202
Norway,Nordland,68.2333,14.5667,4197
Canada,Newfoundland and Labrador,49.1744,-57.4269,4163
Mozambique,Manica,-18.9696,32.8800,4000
Argentina,Salta,-24.1829,-66.3500,4000
Uruguay,Treinta y Tres,-32.9300,-53.9500,3998
Australia,Queensland,-20.4162,148.5835,3976
Australia,Western Australia,-33.6996,117.5501,3934
Canada,Alberta,52.8833,-118.0834,3907
Norway,Troms,69.2406,18.0086,3907
Burkina Faso,Centre-Ouest,11.5544,-1.7736,3837
Argentina,Santa Cruz,-46.6000,-70.9334,3766
Mongolia,Dornogovĭ,44.3337,111.2333,3726
Australia,Victoria,-37.0342,145.1273,3693
Canada,Québec,48.8373,-64.4934,3677
Guinea,N’Zérékoré,7.5704,-9.2700,3614
South Africa,Western Cape,-31.6166,18.7333,3331
Argentina,Santa Cruz,-47.7500,-65.9000,3305
Norway,Finnmark,69.7250,30.0516,3282
Burkina Faso,Sahel,13.4364,0.5304,3273
New Zealand,Waikato,-38.9889,175.8142,3240
Uruguay,Rocha,-34.6700,-54.1700,3230
Canada,Alberta,58.7171,-111.1500,3222
French Guiana,,5.3800,-52.9600,3180
New Zealand,West Coast,-42.7072,171.0100,3078
Australia,South Australia,-33.8329,138.6000,3061
Australia,New South Wales,-33.4200,151.3000,3026
Australia,Queensland,-16.4846,145.4587,3000
Canada,Alberta,54.7719,-111.9647,2986
Argentina,Río Negro,-40.1000,-64.4333,2958
New Zealand,Marlborough,-41.2805,174.0166,2928
Argentina,Chaco,-26.5166,-61.1666,2921
Australia,Queensland,-23.4496,144.2500,2894
Mexico,Veracruz,20.2166,-96.7834,2890
Colombia,Casanare,4.7946,-71.3400,2835
Australia,Queensland,-12.6666,141.8666,2830
Congo (Kinshasa),Ituri,1.9504,30.0333,2819
China,Inner Mongolia,43.5837,121.2000,2809
Australia,South Australia,-33.9329,137.6333,2779
French Guiana,,3.9105,-51.8100,2742
Colombia,Chocó,5.6852,-77.2745,2741
Australia,Western Australia,-22.6935,117.7931,2723
Uruguay,Maldonado,-34.2000,-54.7500,2692
Canada,Québec,50.4171,-73.8666,2645
Canada,Manitoba,50.6333,-97.0000,2623
Norway,,64.8680,11.2053,2615
Australia,South Australia,-36.3162,140.7666,2583
Tanzania,Zanzibar North,-5.8790,39.2600,2572
Argentina,Catamarca,-28.8666,-66.2333,2572
Canada,Alberta,54.7170,-113.2666,2539
Argentina,Santa Cruz,-48.7666,-70.2500,2519
Uruguay,Artigas,-30.7300,-57.3200,2517
Ireland,Donegal,54.6500,-8.1167,2513
Canada,Manitoba,55.8005,-98.8500,2500
China,Tibet,31.4800,92.0500,2500
Chile,Magallanes y de la Antártica Chilena,-54.9333,-67.6167,2500
Australia,New South Wales,-30.1000,145.9333,2475
Canada,Nunavut,62.8167,-92.0953,2472
Australia,Tasmania,-41.1495,147.5167,2468
Indonesia,Sulawesi Selatan,-3.0999,120.2363,2444
Kenya,Migori,-0.8496,34.1500,2376
Australia,Tasmania,-42.0829,145.5500,2352
Colombia,Chocó,7.1217,-77.7564,2351
Argentina,Santa Cruz,-49.3000,-67.7167,2347
Guinea,Boké,10.1850,-14.0430,2332
Namibia,Hardap,-24.8400,16.9400,2329
Canada,British Columbia,50.7171,-127.5000,2295
French Guiana,,4.7300,-52.3300,2229
Ecuador,Galápagos,-0.9333,-91.0167,2200
Canada,Ontario,48.0004,-84.7833,2174
New Zealand,Canterbury,-42.4012,173.6897,2172
Uganda,Kasese,-0.1296,29.9200,1957
Australia,Queensland,-26.4000,146.2500,1900
Canada,Nunavut,61.1086,-94.0586,1868
New Zealand,Southland,-45.4074,167.7585,1857
Australia,New South Wales,-29.4230,153.3533,1806
Australia,South Australia,-34.3829,136.0833,1791
Australia,Western Australia,-34.6328,117.6666,1781
Brazil,Mato Grosso,-15.0000,-59.9500,1612
Argentina,Tucumán,-26.2167,-65.2833,1599
Australia,Western Australia,-33.2996,117.3500,1598
Canada,Nunavut,64.3170,-96.0167,1584
Argentina,Chubut,-45.0333,-70.8333,1548
Australia,Western Australia,-27.6662,114.1667,1537
French Guiana,,5.4804,-53.2200,1536
Argentina,Río Negro,-40.5829,-67.8000,1522
Australia,South Australia,-37.3830,140.8167,1514
South Africa,Northern Cape,-28.6083,16.5033,1500
Colombia,Caquetá,2.0704,-74.6400,1500
Australia,Victoria,-35.0662,142.3167,1400
Panama,Darién,7.5190,-78.1660,1357
Canada,Nunavut,64.3125,-76.5386,1326
Indonesia,Sumatera Utara,2.0171,98.9667,1305
Greenland,Qaasuitsup,70.6750,-52.1229,1299
Canada,Alberta,51.4337,-116.1833,1248
Argentina,Neuquén,-38.5163,-70.3666,1218
Australia,Queensland,-20.7000,140.5000,1202
Australia,Tasmania,-42.2996,147.3666,1157
Australia,Western Australia,-33.5829,120.0333,1101
Argentina,Jujuy,-23.4167,-66.4833,1093
Australia,Queensland,-23.5662,145.2834,1068
Australia,South Australia,-32.8119,134.2149,1060
Canada,Nunavut,66.5295,-86.2829,1000
Nicaragua,Río San Juan,10.9204,-83.7000,1000
Mali,Kayes,15.1337,-10.5666,988
Brazil,Rondônia,-12.4167,-64.4166,956
Peru,San Martín,-6.5100,-76.4800,936
Australia,Western Australia,-15.3740,128.3601,800
Argentina,San Juan,-30.2156,-69.1400,701
China,Inner Mongolia,43.5171,118.0333,679
Australia,Western Australia,-26.6000,118.4833,654
Canada,Nunavut,73.0333,-85.1666,604
Canada,Northwest Territories,66.2666,-128.6333,597
Argentina,Catamarca,-28.0666,-67.5666,587
Australia,Queensland,-26.6166,144.2500,560
Argentina,Chubut,-42.2830,-69.2333,557
Argentina,Chubut,-42.3996,-66.9500,500
Canada,Québec,54.8000,-66.8167,471
Australia,Queensland,-20.8500,144.2000,421
Canada,Nunavut,62.8500,-69.8833,385
New Zealand,Southland,-46.8876,168.1666,310
Guadeloupe,,16.2304,-61.4400,307
Australia,Western Australia,-29.2163,116.0000,259
Canada,Newfoundland and Labrador,51.3837,-55.6000,224
Australia,South Australia,-36.8328,139.8501,206
Greenland,Qaasuitsup,74.1210,-57.0674,204
Australia,Western Australia,-29.5333,115.7500,190
Yemen,Al Mahrah,15.2105,51.2454,189
Canada,Manitoba,54.9504,-95.2666,184
Venezuela,Amazonas,3.1738,-65.5466,150
Russia,Amurskaya Oblast’,49.7504,129.6167,146
Mongolia,Dzavhan,48.9664,96.7833,10
Saudi Arabia,Al Jawf,31.3333,37.3333,10000
Russia,Yevreyskaya Avtonomnaya Oblast’,49.0000,131.0833,10000
Russia,Sakha (Yakutiya),60.5032,120.3926,10000
United States,Rhode Island,41.8935,-71.6890,9993
Zimbabwe,Mashonaland Central,-17.5196,30.9700,9966
Russia,Sakha (Yakutiya),63.7553,121.6248,9948
United States,Wisconsin,44.1935,-88.2941,9941
Gabon,Ogooué-Maritime,-2.6500,10.0000,9928
United States,Oklahoma,35.2404,-97.5998,9912
Kazakhstan,Soltüstik Qazaqstan,54.9053,70.4400,9886
United States,Alabama,34.6438,-86.0491,9874.0
United States,Massachusetts,42.2806,-72.2843,9863
United States,Massachusetts,41.7463,-70.0676,9856
United States,California,33.2331,-117.0158,9842
Kazakhstan,Qostanay,53.7506,62.0502,9838
United States,Texas,33.3189,-96.7866,9836
United States,Florida,28.9330,-82.4761,9811
Peru,Lambayeque,-5.9796,-79.7500,9800
United States,Virginia,38.0245,-79.0308,9781
United States,New York,41.7697,-73.8050,9769
United States,New York,41.4188,-73.9152,9763
Russia,Sakha (Yakutiya),61.4934,129.1272,9763
United States,Maryland,38.6963,-76.8846,9762
New Zealand,Southland,-46.0947,168.9604,9750
United States,New Hampshire,43.4499,-71.6691,9721.0
United States,Massachusetts,42.0544,-72.7785,9711
Kazakhstan,Qaraghandy,48.2749,72.8599,9710
Madagascar,Mahajanga,-15.8328,48.8166,9705
United States,New Mexico,36.7398,-107.9733,9701.0
United States,Connecticut,41.5615,-73.2070,9686
United States,Vermont,43.6644,-72.3866,9680
Congo (Brazzaville),Sangha,1.6404,14.5800,9679
United States,Washington,47.4122,-122.4726,9635
United States,Minnesota,47.2380,-93.5327,9603.0
United States,Connecticut,41.7598,-72.9590,9598
Russia,Irkutskaya Oblast’,55.9607,97.8144,9583
Russia,Orenburgskaya Oblast’,50.7546,59.5400,9556
United States,Alabama,33.9337,-86.0922,9555
United States,Connecticut,41.6593,-72.3905,9550
Russia,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,63.1933,64.4194,9545
United States,Minnesota,46.8058,-92.2407,9513
United States,Massachusetts,42.1076,-72.0904,9496
United States,New York,43.2818,-78.6932,9432
United States,Massachusetts,42.6671,-71.7115,9418
United States,New York,43.1732,-75.2662,9406
United States,Connecticut,41.9093,-71.8711,9395
United States,Connecticut,41.5988,-72.5890,9391
Russia,Khakasiya,54.4914,89.9531,9358
United States,Vermont,44.4348,-73.0894,9341
United States,New Hampshire,43.3790,-72.3368,9330.0
United States,Alabama,32.2934,-86.0901,9322
